Date,Rented,Hour,Temperature,Humidity(%),Wind_Speed,Visibility (10m),Dew point temperature(蚓),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
03/06/2018,659,8,20.3,47,1.5,1785,8.6,1.05,0,0,Summer,No Holiday,Yes
03/06/2018,831,9,22.7,39,0.7,1880,8,1.91,0,0,Summer,No Holiday,Yes
03/06/2018,938,10,24.8,34,1.3,1869,7.8,2.09,0,0,Summer,No Holiday,Yes
03/06/2018,977,11,26.7,30,1.1,1782,7.6,2.83,0,0,Summer,No Holiday,Yes
03/06/2018,1134,12,28.7,27,1.7,1843,7.8,3.29,0,0,Summer,No Holiday,Yes
03/06/2018,1393,13,29.4,24,2.7,1905,6.7,3.18,0,0,Summer,No Holiday,Yes
03/06/2018,1399,14,29.8,26,2.2,1818,8.2,3.2,0,0,Summer,No Holiday,Yes
03/06/2018,1556,15,30.7,21,2.5,1876,5.8,2.95,0,0,Summer,No Holiday,Yes
03/06/2018,1834,16,30.4,28,3.6,1790,9.8,2.48,0,0,Summer,No Holiday,Yes
03/06/2018,2131,17,29.5,29,4.1,1944,9.5,1.84,0,0,Summer,No Holiday,Yes
03/06/2018,2349,18,29.3,25,2.4,1973,7.2,1.23,0,0,Summer,No Holiday,Yes
03/06/2018,2514,19,27.4,29,2.4,2000,7.7,0.5,0,0,Summer,No Holiday,Yes
03/06/2018,2460,20,25.3,32,2.2,1997,7.4,0.06,0,0,Summer,No Holiday,Yes
03/06/2018,2173,21,24.2,32,2.1,2000,6.4,0,0,0,Summer,No Holiday,Yes
03/06/2018,1741,22,23,38,1.2,1996,7.9,0,0,0,Summer,No Holiday,Yes
03/06/2018,1274,23,22,44,0.8,1978,9.1,0,0,0,Summer,No Holiday,Yes
04/06/2018,938,0,21.4,45,1.4,1964,8.9,0,0,0,Summer,No Holiday,Yes
04/06/2018,596,1,20.7,47,0.9,1987,8.9,0,0,0,Summer,No Holiday,Yes
04/06/2018,351,2,20.1,49,0.8,1978,9,0,0,0,Summer,No Holiday,Yes
04/06/2018,244,3,19.6,51,1,1923,9.1,0,0,0,Summer,No Holiday,Yes
04/06/2018,172,4,19.4,56,1.2,1752,10.3,0,0,0,Summer,No Holiday,Yes
04/06/2018,299,5,19.2,56,0.9,1772,10.2,0,0,0,Summer,No Holiday,Yes
04/06/2018,742,6,18.9,53,0.3,1871,9.1,0.04,0,0,Summer,No Holiday,Yes
04/06/2018,1505,7,19.5,52,0.8,1818,9.3,0.46,0,0,Summer,No Holiday,Yes
04/06/2018,2287,8,22.1,44,1.4,1435,9.2,1.16,0,0,Summer,No Holiday,Yes
04/06/2018,1243,9,23.3,37,0.4,1336,7.7,1.28,0,0,Summer,No Holiday,Yes
04/06/2018,970,10,25.1,40,2.7,1076,10.5,2.37,0,0,Summer,No Holiday,Yes
04/06/2018,1008,11,26.1,37,2.4,1079,10.2,2.79,0,0,Summer,No Holiday,Yes
04/06/2018,1152,12,26.3,36,3.1,1377,10,2.61,0,0,Summer,No Holiday,Yes
04/06/2018,1085,13,27.4,30,2,1768,8.2,3.03,0,0,Summer,No Holiday,Yes
04/06/2018,1148,14,26.5,43,3.9,1671,12.8,2.36,0,0,Summer,No Holiday,Yes
04/06/2018,1249,15,25.5,43,2.9,1996,11.9,1.71,0,0,Summer,No Holiday,Yes
04/06/2018,1671,16,25.5,43,3.2,1892,11.9,1.72,0,0,Summer,No Holiday,Yes
04/06/2018,2190,17,24.9,46,2,1855,12.4,0.91,0,0,Summer,No Holiday,Yes
04/06/2018,3380,18,24.4,48,1.9,1998,12.6,0.56,0,0,Summer,No Holiday,Yes
04/06/2018,2788,19,23.9,51,2.3,2000,13.1,0.12,0,0,Summer,No Holiday,Yes
04/06/2018,2508,20,23.4,43,1.1,2000,10,0.01,0,0,Summer,No Holiday,Yes
04/06/2018,2377,21,22.6,62,1.1,1363,14.9,0,0,0,Summer,No Holiday,Yes
04/06/2018,2000,22,22,64,1.8,1211,14.8,0,0,0,Summer,No Holiday,Yes
04/06/2018,1354,23,21.4,68,2.7,972,15.2,0,0,0,Summer,No Holiday,Yes
05/06/2018,927,0,20.5,71,2.8,1204,15,0,0,0,Summer,No Holiday,Yes
05/06/2018,742,1,20,67,0.7,1426,13.6,0,0,0,Summer,No Holiday,Yes
05/06/2018,448,2,19.7,66,0.5,1591,13.1,0,0,0,Summer,No Holiday,Yes
05/06/2018,314,3,19.1,72,0.6,1370,13.9,0,0,0,Summer,No Holiday,Yes
05/06/2018,214,4,18.5,72,0.6,1168,13.3,0,0,0,Summer,No Holiday,Yes
05/06/2018,282,5,18.1,73,0.5,1182,13.1,0,0,0,Summer,No Holiday,Yes
05/06/2018,733,6,17.8,73,0.4,1188,12.8,0.04,0,0,Summer,No Holiday,Yes
05/06/2018,1602,7,18.8,64,0.7,1099,11.8,0.48,0,0,Summer,No Holiday,Yes
05/06/2018,2322,8,21.5,58,1.1,1021,12.8,1.21,0,0,Summer,No Holiday,Yes
05/06/2018,1344,9,23.5,51,1.4,1169,12.7,1.82,0,0,Summer,No Holiday,Yes
05/06/2018,959,10,25.5,43,1,1568,11.9,2.49,0,0,Summer,No Holiday,Yes
05/06/2018,974,11,26.8,37,1.6,1639,10.8,2.91,0,0,Summer,No Holiday,Yes
05/06/2018,1111,12,28.2,35,1.2,1411,11.2,3.23,0,0,Summer,No Holiday,Yes
05/06/2018,1058,13,28.6,34,2,1274,11.1,2.82,0,0,Summer,No Holiday,Yes
05/06/2018,1120,14,28.9,34,2.7,1328,11.4,2.06,0,0,Summer,No Holiday,Yes
05/06/2018,1250,15,29,38,3.4,749,13.2,2.12,0,0,Summer,No Holiday,Yes
05/06/2018,1434,16,28.8,38,3.1,1027,13,2.14,0,0,Summer,No Holiday,Yes
05/06/2018,2115,17,28.1,37,3.6,1346,12,1.56,0,0,Summer,No Holiday,Yes
05/06/2018,3227,18,27.1,40,2.8,1811,12.3,1,0,0,Summer,No Holiday,Yes
05/06/2018,2615,19,25.5,43,3.1,1760,11.9,0.41,0,0,Summer,No Holiday,Yes
05/06/2018,2346,20,24,46,2.8,1896,11.6,0.06,0,0,Summer,No Holiday,Yes
05/06/2018,2404,21,23.3,51,1.7,1654,12.5,0,0,0,Summer,No Holiday,Yes
05/06/2018,2237,22,22.4,54,2.5,1778,12.6,0,0,0,Summer,No Holiday,Yes
05/06/2018,1646,23,21.9,56,0.7,1898,12.7,0,0,0,Summer,No Holiday,Yes
06/06/2018,1268,0,21.2,60,0.9,1789,13.1,0,0,0,Summer,Holiday,Yes
06/06/2018,1031,1,20.6,63,0.6,1670,13.3,0,0,0,Summer,Holiday,Yes
06/06/2018,792,2,20.1,65,1,1435,13.3,0,0,0,Summer,Holiday,Yes
06/06/2018,562,3,19.6,68,1.7,1260,13.5,0,0,0,Summer,Holiday,Yes
06/06/2018,332,4,19.2,68,0.8,1181,13.1,0,0,0,Summer,Holiday,Yes
06/06/2018,218,5,18.7,73,1.4,1065,13.7,0,0,0,Summer,Holiday,Yes
06/06/2018,351,6,18.5,73,1.1,1028,13.5,0.06,0,0,Summer,Holiday,Yes
06/06/2018,536,7,19.3,63,0.7,916,12,0.46,0,0,Summer,Holiday,Yes
06/06/2018,799,8,21.2,59,1.2,794,12.8,1.13,0,0,Summer,Holiday,Yes
06/06/2018,925,9,22.9,56,2.3,763,13.6,1.74,0,0,Summer,Holiday,Yes
06/06/2018,1087,10,24.3,53,2.9,949,14.1,2.37,0,0,Summer,Holiday,Yes
06/06/2018,1152,11,25.8,52,2.1,905,15.1,2.84,0,0,Summer,Holiday,Yes
06/06/2018,1400,12,27.3,51,2.8,703,16.2,3.16,0,0,Summer,Holiday,Yes
06/06/2018,1444,13,27.3,52,3.1,613,16.5,3.21,0,0,Summer,Holiday,Yes
06/06/2018,1603,14,27.4,50,3.5,615,16,3.01,0,0,Summer,Holiday,Yes
06/06/2018,1674,15,27.6,49,3.7,656,15.9,2.79,0,0,Summer,Holiday,Yes
06/06/2018,1940,16,27.9,47,2.8,824,15.5,2.36,0,0,Summer,Holiday,Yes
06/06/2018,2104,17,27.4,48,2.7,1084,15.4,1.8,0,0,Summer,Holiday,Yes
06/06/2018,2162,18,26.6,52,2.5,1368,15.9,1.09,0,0,Summer,Holiday,Yes
06/06/2018,2163,19,24.9,56,3.1,1469,15.5,0.51,0,0,Summer,Holiday,Yes
06/06/2018,2145,20,23.4,64,1.8,1144,16.1,0.07,0,0,Summer,Holiday,Yes
06/06/2018,1935,21,22.1,72,2.5,923,16.8,0,0,0,Summer,Holiday,Yes
06/06/2018,1624,22,20.8,78,1.8,763,16.8,0,0,0,Summer,Holiday,Yes
06/06/2018,1251,23,20.1,77,3.1,797,15.9,0,0,0,Summer,Holiday,Yes
07/06/2018,978,0,19.6,82,1.7,628,16.4,0,0,0,Summer,No Holiday,Yes
07/06/2018,606,1,19.1,86,1.8,522,16.6,0,0,0,Summer,No Holiday,Yes
07/06/2018,418,2,18.8,88,0.3,500,16.7,0,0,0,Summer,No Holiday,Yes
07/06/2018,275,3,18.4,88,1.6,465,16.3,0,0,0,Summer,No Holiday,Yes
07/06/2018,191,4,18.1,88,1.8,458,16,0,0,0,Summer,No Holiday,Yes
07/06/2018,288,5,17.8,91,2.2,393,16.3,0,0,0,Summer,No Holiday,Yes
07/06/2018,716,6,18.1,88,1.1,272,16,0.03,0,0,Summer,No Holiday,Yes
07/06/2018,1551,7,18.6,85,2,307,16,0.16,0,0,Summer,No Holiday,Yes
07/06/2018,2317,8,18.9,82,2.3,326,15.7,0.44,0,0,Summer,No Holiday,Yes
07/06/2018,1342,9,20.5,73,1.6,364,15.4,1.23,0,0,Summer,No Holiday,Yes
07/06/2018,914,10,22,69,2,488,16,2.04,0,0,Summer,No Holiday,Yes
07/06/2018,967,11,23.4,62,1.8,603,15.6,2.87,0,0,Summer,No Holiday,Yes
07/06/2018,1099,12,25,56,3,715,15.6,3.19,0,0,Summer,No Holiday,Yes
07/06/2018,1071,13,26.7,47,2.4,806,14.4,3.26,0,0,Summer,No Holiday,Yes
07/06/2018,1116,14,28.2,44,1.7,644,14.7,3.11,0,0,Summer,No Holiday,Yes
07/06/2018,1171,15,29.3,41,2,609,14.6,2.63,0,0,Summer,No Holiday,Yes
07/06/2018,1442,16,29.3,41,2,905,14.6,1.95,0,0,Summer,No Holiday,Yes
07/06/2018,2002,17,28.2,51,3.3,879,17,1.73,0,0,Summer,No Holiday,Yes
07/06/2018,3221,18,25.6,57,2.7,1217,16.4,0.96,0,0,Summer,No Holiday,Yes
07/06/2018,2649,19,24,60,2.8,1379,15.7,0.38,0,0,Summer,No Holiday,Yes
07/06/2018,2278,20,22.8,67,1.6,1219,16.3,0.06,0,0,Summer,No Holiday,Yes
07/06/2018,2161,21,21.5,69,2.6,942,15.5,0,0,0,Summer,No Holiday,Yes
07/06/2018,1939,22,20.9,71,1,763,15.4,0,0,0,Summer,No Holiday,Yes
07/06/2018,1290,23,20.3,77,1.3,770,16.1,0,0,0,Summer,No Holiday,Yes
08/06/2018,926,0,19.1,82,2.2,874,15.9,0,0,0,Summer,No Holiday,Yes
08/06/2018,769,1,18.8,84,1.7,658,16,0,0,0,Summer,No Holiday,Yes
08/06/2018,525,2,18.6,84,2.5,619,15.8,0,0,0,Summer,No Holiday,Yes
08/06/2018,365,3,18.6,83,2.9,889,15.6,0,0,0,Summer,No Holiday,Yes
08/06/2018,255,4,18.5,82,2,1072,15.3,0,0,0,Summer,No Holiday,Yes
08/06/2018,299,5,18.6,81,0.8,1205,15.2,0,0,0,Summer,No Holiday,Yes
08/06/2018,744,6,18.8,78,2,1259,14.8,0.01,0,0,Summer,No Holiday,Yes
08/06/2018,1544,7,19.1,73,2,1300,14.1,0.3,0,0,Summer,No Holiday,Yes
08/06/2018,2348,8,19.7,69,2,1448,13.8,0.54,0,0,Summer,No Holiday,Yes
08/06/2018,1283,9,21.2,62,1.7,1384,13.6,1.45,0,0,Summer,No Holiday,Yes
08/06/2018,1002,10,21.9,62,1.7,1664,14.2,1.36,0,0,Summer,No Holiday,Yes
08/06/2018,1095,11,21.9,64,2.4,1359,14.7,1.03,0,0,Summer,No Holiday,Yes
08/06/2018,1256,12,23.1,56,1.6,1222,13.8,1.71,0,0,Summer,No Holiday,Yes
08/06/2018,1314,13,24.2,58,1.9,1015,15.4,1.87,0,0,Summer,No Holiday,Yes
08/06/2018,1249,14,25,54,2.2,1146,15,1.86,0,0,Summer,No Holiday,Yes
08/06/2018,1416,15,26.2,51,3.3,1104,15.2,2.87,0,0,Summer,No Holiday,Yes
08/06/2018,1668,16,26.6,49,3.2,1200,15,2.35,0,0,Summer,No Holiday,Yes
08/06/2018,2314,17,26.9,49,2.3,1210,15.2,1.72,0,0,Summer,No Holiday,Yes
08/06/2018,3309,18,26.2,54,2.2,1183,16.1,0.88,0,0,Summer,No Holiday,Yes
08/06/2018,2797,19,24.5,63,3.1,970,16.9,0.46,0,0,Summer,No Holiday,Yes
08/06/2018,2476,20,22.6,71,1.8,856,17,0.11,0,0,Summer,No Holiday,Yes
08/06/2018,2337,21,21.2,77,1.7,638,16.9,0,0,0,Summer,No Holiday,Yes
08/06/2018,2140,22,20.5,78,0.9,550,16.5,0,0,0,Summer,No Holiday,Yes
08/06/2018,1672,23,20,79,1.4,510,16.2,0,0,0,Summer,No Holiday,Yes
09/06/2018,1247,0,19.7,83,1.5,390,16.7,0,0,0,Summer,No Holiday,Yes
09/06/2018,1029,1,19.7,81,0.6,419,16.3,0,0,0,Summer,No Holiday,Yes
09/06/2018,732,2,19.4,84,0.7,382,16.6,0,0,0,Summer,No Holiday,Yes
09/06/2018,535,3,19.1,84,0.6,421,16.3,0,0,0,Summer,No Holiday,Yes
09/06/2018,352,4,19,83,0.4,473,16,0,0,0,Summer,No Holiday,Yes
09/06/2018,262,5,19,85,0.4,467,16.4,0,0,0,Summer,No Holiday,Yes
09/06/2018,381,6,19,84,0.5,440,16.2,0.05,0,0,Summer,No Holiday,Yes
09/06/2018,616,7,20.2,73,1.1,708,15.1,0.41,0,0,Summer,No Holiday,Yes
09/06/2018,963,8,21.9,62,0.9,1071,14.2,1.03,0,0,Summer,No Holiday,Yes
09/06/2018,1102,9,24,55,1.8,1411,14.3,1.81,0,0,Summer,No Holiday,Yes
09/06/2018,1156,10,25.8,49,1.3,1442,14.2,2.42,0,0,Summer,No Holiday,Yes
09/06/2018,1200,11,27.2,46,1.7,1301,14.5,2.88,0,0,Summer,No Holiday,Yes
09/06/2018,1462,12,28.2,42,1.4,1563,14,2.84,0,0,Summer,No Holiday,Yes
09/06/2018,1583,13,28.8,42,2,1438,14.6,2.38,0,0,Summer,No Holiday,Yes
09/06/2018,1744,14,30.1,35,1.4,1583,12.9,2.53,0,0,Summer,No Holiday,Yes
09/06/2018,1890,15,29.6,40,2.5,1546,14.5,1.96,0,0,Summer,No Holiday,Yes
09/06/2018,2297,16,28.7,40,2.5,1474,13.7,1,0,0,Summer,No Holiday,Yes
09/06/2018,2355,17,28.2,39,2.9,1653,12.9,0.7,0,0,Summer,No Holiday,Yes
09/06/2018,1934,18,27.3,42,1.2,2000,13.2,0.19,0,0,Summer,No Holiday,Yes
09/06/2018,1058,19,25.7,47,1.8,2000,13.5,0.04,0,0,Summer,No Holiday,Yes
09/06/2018,246,20,23.7,62,1.6,1402,15.9,0,0.4,0,Summer,No Holiday,Yes
09/06/2018,225,21,22.4,72,1.5,1816,17,0,0.1,0,Summer,No Holiday,Yes
09/06/2018,776,22,21,75,1.3,2000,16.3,0,0,0,Summer,No Holiday,Yes
09/06/2018,766,23,20.7,66,1.6,2000,14.1,0,0,0,Summer,No Holiday,Yes
10/06/2018,483,0,20.2,66,1.5,2000,13.6,0,0,0,Summer,No Holiday,Yes
10/06/2018,375,1,19.7,71,1.2,1986,14.2,0,0.5,0,Summer,No Holiday,Yes
10/06/2018,162,2,19.2,69,1.3,2000,13.3,0,0,0,Summer,No Holiday,Yes
10/06/2018,150,3,18.6,78,0.8,1997,14.6,0,0,0,Summer,No Holiday,Yes
10/06/2018,174,4,18.3,72,1.7,2000,13.1,0,0,0,Summer,No Holiday,Yes
10/06/2018,138,5,18.4,70,1.4,2000,12.8,0,0,0,Summer,No Holiday,Yes
10/06/2018,216,6,18.3,71,0.9,2000,12.9,0,0,0,Summer,No Holiday,Yes
10/06/2018,313,7,18.4,68,0.6,2000,12.3,0.04,0,0,Summer,No Holiday,Yes
10/06/2018,619,8,19,65,2,2000,12.2,0.28,0,0,Summer,No Holiday,Yes
10/06/2018,786,9,19.2,65,1.4,2000,12.4,0.34,0,0,Summer,No Holiday,Yes
10/06/2018,942,10,20.2,62,1.8,2000,12.6,0.82,0,0,Summer,No Holiday,Yes
10/06/2018,1074,11,21.3,56,1.5,1989,12.1,1.18,0,0,Summer,No Holiday,Yes
10/06/2018,1442,12,23.2,50,2.2,1988,12.1,2.45,0,0,Summer,No Holiday,Yes
10/06/2018,1752,13,24.2,48,1.2,1968,12.4,2.19,0,0,Summer,No Holiday,Yes
10/06/2018,1985,14,24.1,51,1.1,2000,13.3,1.58,0,0,Summer,No Holiday,Yes
10/06/2018,2182,15,24.8,49,1.2,2000,13.3,1.34,0,0,Summer,No Holiday,Yes
10/06/2018,2333,16,24.8,51,1.6,2000,13.9,1.17,0,0,Summer,No Holiday,Yes
10/06/2018,2431,17,24.6,52,1.3,2000,14,0.82,0,0,Summer,No Holiday,Yes
10/06/2018,2367,18,24.1,53,1.3,2000,13.9,0.48,0,0,Summer,No Holiday,Yes
10/06/2018,2267,19,23.4,55,1,2000,13.8,0.12,0,0,Summer,No Holiday,Yes
10/06/2018,2300,20,22.8,55,1.3,2000,13.2,0.01,0,0,Summer,No Holiday,Yes
10/06/2018,2026,21,22.1,55,1.5,2000,12.6,0,0,0,Summer,No Holiday,Yes
10/06/2018,1634,22,21.5,55,1.8,2000,12,0,0,0,Summer,No Holiday,Yes
10/06/2018,1191,23,20.9,56,1.5,2000,11.7,0,0,0,Summer,No Holiday,Yes
11/06/2018,918,0,20.3,58,1.4,2000,11.7,0,0,0,Summer,No Holiday,Yes
11/06/2018,555,1,19.8,59,1.3,2000,11.5,0,0,0,Summer,No Holiday,Yes
11/06/2018,353,2,19.2,60,1.5,2000,11.2,0,0,0,Summer,No Holiday,Yes
11/06/2018,232,3,18.8,61,1.3,2000,11.1,0,0,0,Summer,No Holiday,Yes
11/06/2018,194,4,18.8,60,1,2000,10.8,0,0,0,Summer,No Holiday,Yes
11/06/2018,324,5,18.8,61,1.2,2000,11.1,0,0,0,Summer,No Holiday,Yes
11/06/2018,807,6,18.6,61,0.8,2000,10.9,0.03,0,0,Summer,No Holiday,Yes
11/06/2018,1629,7,19.1,59,1.1,2000,10.8,0.38,0,0,Summer,No Holiday,Yes
11/06/2018,2375,8,20.7,55,1.5,2000,11.3,1.23,0,0,Summer,No Holiday,Yes
11/06/2018,1307,9,22.2,48,1.7,1889,10.6,1.77,0,0,Summer,No Holiday,Yes
11/06/2018,992,10,23.7,47,1.3,2000,11.7,2.67,0,0,Summer,No Holiday,Yes
11/06/2018,1107,11,23.2,52,1.4,2000,12.7,1.53,0,0,Summer,No Holiday,Yes
11/06/2018,1204,12,23.2,52,1.2,2000,12.7,0.82,0,0,Summer,No Holiday,Yes
11/06/2018,1033,13,23.7,49,1.2,2000,12.3,1.04,0,0,Summer,No Holiday,Yes
11/06/2018,1075,14,23.9,47,1,2000,11.8,0.97,0,0,Summer,No Holiday,Yes
11/06/2018,1240,15,22.2,60,1.3,1907,14,0.34,0,0,Summer,No Holiday,Yes
11/06/2018,1220,16,22,60,1.8,2000,13.8,0.14,0,0,Summer,No Holiday,Yes
11/06/2018,1475,17,20.7,72,3.4,2000,15.4,0.11,0,0,Summer,No Holiday,Yes
11/06/2018,1491,18,19.8,80,3.9,2000,16.2,0.12,0,0,Summer,No Holiday,Yes
11/06/2018,873,19,19.4,85,1.2,1651,16.8,0.08,0.5,0,Summer,No Holiday,Yes
11/06/2018,1280,20,19.1,84,1.7,2000,16.3,0.04,0,0,Summer,No Holiday,Yes
11/06/2018,1647,21,19,82,1,2000,15.8,0,0,0,Summer,No Holiday,Yes
11/06/2018,1117,22,19,76,0.1,2000,14.6,0,0,0,Summer,No Holiday,Yes
11/06/2018,384,23,18.2,93,0.8,460,17,0,3.5,0,Summer,No Holiday,Yes
12/06/2018,470,0,18,94,0.7,1906,17,0,1,0,Summer,No Holiday,Yes
12/06/2018,454,1,17.7,92,0.9,1958,16.3,0,0,0,Summer,No Holiday,Yes
12/06/2018,385,2,17.7,87,1.2,2000,15.5,0,0,0,Summer,No Holiday,Yes
12/06/2018,206,3,17.5,87,0.5,1995,15.3,0,0,0,Summer,No Holiday,Yes
12/06/2018,144,4,17.5,84,0.8,2000,14.7,0,0,0,Summer,No Holiday,Yes
12/06/2018,296,5,17.2,87,0.6,2000,15,0,0,0,Summer,No Holiday,Yes
12/06/2018,740,6,16.7,85,1,2000,14.1,0.03,0,0,Summer,No Holiday,Yes
12/06/2018,1573,7,17.1,77,1.5,1748,13,0.49,0,0,Summer,No Holiday,Yes
12/06/2018,2495,8,19,67,1.1,1976,12.7,1.29,0,0,Summer,No Holiday,Yes
12/06/2018,1317,9,21.1,60,0.9,1998,13,2.18,0,0,Summer,No Holiday,Yes
12/06/2018,971,10,22.1,53,1.1,1999,12,2.28,0,0,Summer,No Holiday,Yes
12/06/2018,1092,11,22.9,54,2.6,1959,13,2.56,0,0,Summer,No Holiday,Yes
12/06/2018,1202,12,24,51,1.8,2000,13.2,2.29,0,0,Summer,No Holiday,Yes
12/06/2018,1215,13,25.7,46,0.8,2000,13.2,3.18,0,0,Summer,No Holiday,Yes
12/06/2018,1246,14,25.6,45,2.2,1961,12.7,1.39,0,0,Summer,No Holiday,Yes
12/06/2018,1427,15,26.2,42,2.7,1977,12.2,1.59,0,0,Summer,No Holiday,Yes
12/06/2018,1714,16,26.2,47,3.8,1996,13.9,2.45,0,0,Summer,No Holiday,Yes
12/06/2018,2270,17,26.4,47,3,1976,14.1,1.76,0,0,Summer,No Holiday,Yes
12/06/2018,3404,18,24.9,53,3.6,2000,14.6,1.28,0,0,Summer,No Holiday,Yes
12/06/2018,2873,19,23.1,58,2.4,1997,14.3,0.59,0,0,Summer,No Holiday,Yes
12/06/2018,2579,20,21.6,62,3.3,2000,13.9,0.09,0,0,Summer,No Holiday,Yes
12/06/2018,2505,21,20.6,70,1.8,1986,14.9,0,0,0,Summer,No Holiday,Yes
12/06/2018,2309,22,20,70,1,2000,14.3,0,0,0,Summer,No Holiday,Yes
12/06/2018,1657,23,19.5,72,0.6,1989,14.3,0,0,0,Summer,No Holiday,Yes
13/06/2018,1274,0,19.3,76,1.2,1968,14.9,0,0,0,Summer,No Holiday,Yes
13/06/2018,1088,1,18.9,77,0.7,1987,14.7,0,0,0,Summer,No Holiday,Yes
13/06/2018,847,2,18.4,75,0.6,1986,13.8,0,0,0,Summer,No Holiday,Yes
13/06/2018,591,3,18.5,73,1,1951,13.5,0,0,0,Summer,No Holiday,Yes
13/06/2018,421,4,18.7,74,0.9,1933,13.9,0,0,0,Summer,No Holiday,Yes
13/06/2018,290,5,18.6,76,0.4,1957,14.2,0,0,0,Summer,No Holiday,Yes
13/06/2018,416,6,18.7,75,0.9,1923,14.1,0.06,0,0,Summer,No Holiday,Yes
13/06/2018,657,7,19.4,69,0.3,1277,13.5,0.42,0,0,Summer,No Holiday,Yes
13/06/2018,959,8,20.7,65,1.5,1004,13.8,0.97,0,0,Summer,No Holiday,Yes
13/06/2018,1111,9,22.6,59,1.6,1030,14.1,1.8,0,0,Summer,No Holiday,Yes
13/06/2018,1269,10,23,57,2.2,1145,14,1.1,0,0,Summer,No Holiday,Yes
13/06/2018,1478,11,24.5,51,1.5,1333,13.6,1.97,0,0,Summer,No Holiday,Yes
13/06/2018,1747,12,24.5,56,2.3,1094,15.1,1.74,0,0,Summer,No Holiday,Yes
13/06/2018,1834,13,24.9,52,1.8,1554,14.3,1.7,0,0,Summer,No Holiday,Yes
13/06/2018,2088,14,26.6,50,2.4,1119,15.3,2.95,0,0,Summer,No Holiday,Yes
13/06/2018,2288,15,25.5,50,2.2,1025,14.3,0.47,0,0,Summer,No Holiday,Yes
13/06/2018,2474,16,25.8,50,1.7,1152,14.5,0.66,0,0,Summer,No Holiday,Yes
13/06/2018,2664,17,25.6,57,3.3,919,16.4,0.87,0,0,Summer,No Holiday,Yes
13/06/2018,2479,18,23.4,63,3.6,1245,15.9,0.5,0,0,Summer,No Holiday,Yes
13/06/2018,2404,19,22.8,64,2.3,1444,15.6,0.45,0,0,Summer,No Holiday,Yes
13/06/2018,2276,20,22.1,65,1.3,1611,15.2,0.09,0,0,Summer,No Holiday,Yes
13/06/2018,2166,21,21.8,67,0,1485,15.3,0,0,0,Summer,No Holiday,Yes
13/06/2018,1934,22,21.6,66,1.2,1438,14.9,0,0,0,Summer,No Holiday,Yes
13/06/2018,1394,23,21.5,62,0.1,1827,13.9,0,0,0,Summer,No Holiday,Yes
14/06/2018,1047,0,21.1,69,0.5,1086,15.1,0,0,0,Summer,No Holiday,Yes
14/06/2018,715,1,20.8,72,1,912,15.5,0,0,0,Summer,No Holiday,Yes
14/06/2018,453,2,20.8,73,0.8,829,15.7,0,0,0,Summer,No Holiday,Yes
14/06/2018,289,3,20.8,73,0.7,756,15.7,0,0,0,Summer,No Holiday,Yes
14/06/2018,193,4,21,72,0.8,677,15.7,0,0,0,Summer,No Holiday,Yes
14/06/2018,154,5,20.3,84,3.2,518,17.5,0,0,0,Summer,No Holiday,Yes
14/06/2018,100,6,19.5,95,1.4,179,18.6,0,1.5,0,Summer,No Holiday,Yes
14/06/2018,94,7,19.4,97,0.9,272,18.9,0,13.5,0,Summer,No Holiday,Yes
14/06/2018,187,8,18.9,97,1.2,492,18.4,0.06,11.5,0,Summer,No Holiday,Yes
14/06/2018,175,9,19.1,96,0.6,273,18.4,0.17,1.5,0,Summer,No Holiday,Yes
14/06/2018,532,10,19.7,94,1.1,497,18.7,0.61,1,0,Summer,No Holiday,Yes
14/06/2018,735,11,20.5,79,1.7,770,16.7,1.25,0,0,Summer,No Holiday,Yes
14/06/2018,945,12,21.2,75,0.7,876,16.5,1.07,0,0,Summer,No Holiday,Yes
14/06/2018,1056,13,22.8,67,1.2,930,16.3,1.55,0,0,Summer,No Holiday,Yes
14/06/2018,1153,14,23.8,62,1.2,1282,16,1.91,0,0,Summer,No Holiday,Yes
14/06/2018,1292,15,24.6,57,1.8,1664,15.5,1.54,0,0,Summer,No Holiday,Yes
14/06/2018,1550,16,25,56,0.7,1723,15.6,1.27,0,0,Summer,No Holiday,Yes
14/06/2018,1934,17,24.6,57,1,1866,15.5,0.45,0,0,Summer,No Holiday,Yes
14/06/2018,2962,18,24,61,1.5,1935,16,0.26,0,0,Summer,No Holiday,Yes
14/06/2018,1856,19,23.6,63,0.6,1956,16.1,0.19,0,0,Summer,No Holiday,Yes
08/07/2018,787,9,20.8,51,1.5,1973,10.2,1.65,0,0,Summer,No Holiday,Yes
08/07/2018,867,10,22.5,48,1.6,1940,10.9,2.33,0,0,Summer,No Holiday,Yes
08/07/2018,1053,11,23.8,47,2.1,2000,11.8,2.59,0,0,Summer,No Holiday,Yes
08/07/2018,1237,12,25,46,1.9,1943,12.5,2.93,0,0,Summer,No Holiday,Yes
08/07/2018,1442,13,26.1,45,1.8,2000,13.2,3.33,0,0,Summer,No Holiday,Yes
08/07/2018,1517,14,27.1,41,1.4,1941,12.7,3.24,0,0,Summer,No Holiday,Yes
08/07/2018,1693,15,27.6,37,1.9,2000,11.5,2.58,0,0,Summer,No Holiday,Yes
