Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Parental_Education_Level,Gender,Exam_Score
15,80,High,Medium,No,7,80,Medium,0,Low,Low,Public,Neutral,5,High School,Female,65
12,87,Medium,Medium,Yes,7,53,Low,2,Medium,Medium,Private,Neutral,1,College,Male,65
16,85,Low,Medium,No,7,93,High,1,Medium,High,Public,Positive,3,High School,Male,68
20,92,Medium,Medium,Yes,5,66,Medium,2,Medium,Medium,Public,Negative,2,College,Male,68
31,62,High,Medium,No,8,83,Medium,0,Medium,High,Private,Neutral,2,College,Female,67
17,72,Low,Medium,Yes,5,96,High,3,High,Medium,Public,Negative,3,High School,Male,65
21,71,Medium,Low,No,8,86,Medium,2,Medium,High,Public,Neutral,2,College,Male,66
20,66,Medium,Medium,Yes,7,94,Low,0,Medium,Low,Public,Neutral,4,High School,Female,63
27,72,High,High,Yes,5,53,Medium,1,High,Medium,Private,Neutral,5,Postgraduate,Male,70
35,72,High,High,Yes,5,75,Medium,1,Low,Medium,Public,Positive,5,College,Male,72
17,81,Medium,High,No,6,78,Medium,2,Low,Medium,Private,Positive,2,High School,Male,67
17,87,High,Low,Yes,6,84,Medium,0,Medium,Medium,Public,Positive,3,College,Male,67
26,75,Low,Medium,Yes,9,56,Medium,1,Low,Medium,Public,Positive,5,High School,Male,66
24,89,Low,Medium,No,7,83,Medium,1,Low,Low,Public,Neutral,3,High School,Male,66
31,73,High,Medium,Yes,8,57,Medium,2,Low,High,Public,Neutral,4,High School,Male,69
24,72,Medium,Low,Yes,9,53,Medium,0,Low,High,Private,Neutral,4,High School,Male,62
18,82,Low,Medium,No,9,73,Low,2,Low,Medium,Public,Positive,4,College,Female,66
24,61,Medium,Medium,No,7,80,High,0,Low,Medium,Public,Positive,3,Postgraduate,Male,64
27,63,High,Medium,Yes,6,98,Medium,1,Low,High,Public,Positive,2,High School,Female,67
25,77,High,High,No,8,85,Medium,2,Medium,Medium,Public,Positive,1,College,Male,71
23,98,High,Medium,Yes,6,80,Medium,1,Medium,Medium,Public,Positive,2,,Male,73
26,89,Medium,Low,Yes,10,61,Low,0,Medium,High,Public,Neutral,3,High School,Female,68
27,64,High,Low,Yes,8,58,Medium,2,High,High,Public,Neutral,1,Postgraduate,Male,66
28,94,Medium,High,Yes,7,80,Medium,3,Low,High,Public,Positive,4,Postgraduate,Male,75
24,89,Medium,High,Yes,8,61,Medium,1,Low,High,Public,Positive,3,Postgraduate,Female,72
19,84,High,Low,Yes,7,85,Medium,1,High,Medium,Private,Neutral,3,High School,Male,68
21,93,Medium,Medium,Yes,6,56,Medium,1,Low,Medium,Public,Positive,3,High School,Male,68
27,76,Low,High,Yes,8,67,Medium,1,Medium,Medium,Public,Positive,4,High School,Male,69
15,69,Medium,Medium,Yes,7,89,Medium,1,Low,High,Public,Negative,2,College,Female,63
22,80,Medium,High,Yes,10,92,Medium,0,Medium,High,Public,Positive,2,High School,Female,70
18,82,Low,Medium,Yes,6,67,Low,1,High,Low,Private,Positive,3,Postgraduate,Male,66
20,82,Low,Low,Yes,8,60,Medium,3,Medium,High,Public,Positive,4,High School,Male,66
28,83,Medium,High,No,6,98,Medium,1,Low,High,Private,Neutral,2,Postgraduate,Male,72
21,98,Low,Medium,No,6,88,Medium,1,Medium,Low,Public,Neutral,3,Postgraduate,Male,71
20,96,High,Medium,No,4,90,Medium,3,Low,Medium,Private,Neutral,2,College,Male,72
12,95,Medium,Medium,No,8,61,High,4,High,High,Private,Neutral,1,College,Male,69
24,92,Low,High,Yes,6,71,Low,2,Low,High,Public,Positive,2,High School,Male,71
24,98,Medium,Low,No,9,53,Medium,3,High,Low,Private,Negative,2,Postgraduate,Male,69
33,64,High,Medium,No,8,55,Medium,1,Medium,High,Public,Neutral,3,College,Female,68
18,71,Low,Low,Yes,7,61,Low,2,Low,Medium,Public,Negative,4,College,Male,61
21,80,Medium,High,No,5,65,High,2,Medium,Low,Private,Neutral,1,Postgraduate,Male,68
21,94,High,Medium,Yes,8,100,Low,0,Low,Medium,Public,Neutral,3,Postgraduate,Male,72
29,80,Medium,Medium,Yes,6,71,Medium,0,Medium,Medium,Public,Positive,3,College,Female,70
19,90,High,Medium,Yes,5,85,High,0,Medium,High,Private,Positive,5,Postgraduate,Female,73
22,66,Medium,High,No,8,95,Low,3,Medium,Medium,Private,Positive,3,High School,Female,67
24,70,Medium,High,No,5,62,Medium,2,Low,Medium,Private,Negative,4,College,Male,65
21,89,Medium,Medium,No,4,57,Medium,1,High,Medium,Private,Positive,2,High School,Female,68
17,67,Low,High,Yes,9,62,High,3,Medium,Medium,Public,Positive,3,High School,Male,65
21,74,High,Medium,No,6,94,Medium,1,Low,High,Public,Positive,1,High School,Male,97
26,71,High,Low,Yes,4,83,Low,1,Medium,Medium,Public,Negative,3,College,Male,66
14,74,High,High,Yes,6,73,High,2,Medium,Medium,Private,Neutral,3,High School,Female,67
21,88,High,Medium,No,6,91,Medium,2,High,Medium,Public,Neutral,1,High School,Female,70
16,75,High,Medium,Yes,9,62,Medium,3,Low,Medium,Public,Positive,4,High School,Female,66
27,82,Medium,High,Yes,5,62,Low,1,Low,High,Private,Neutral,4,High School,Female,69
11,64,High,Medium,Yes,5,78,Low,2,Low,High,Private,Neutral,4,College,Male,62
17,92,Medium,Low,Yes,8,90,High,1,High,Low,Public,Negative,3,High School,Male,68
22,75,Medium,High,Yes,6,63,Low,1,Low,Medium,Public,Positive,2,College,Male,67
29,86,Medium,Medium,Yes,7,61,Medium,0,Medium,Medium,Public,Negative,4,High School,Female,68
20,89,High,Medium,Yes,6,74,Medium,1,Low,High,Private,Neutral,2,High School,Male,69
17,68,Medium,Medium,Yes,10,57,Medium,1,High,Medium,Private,Positive,1,High School,Female,62
31,95,High,Medium,Yes,5,87,Medium,2,Low,Medium,Public,Neutral,3,Postgraduate,Male,75
11,85,Medium,Medium,No,7,79,Low,2,High,Low,Public,Positive,3,High School,Male,65
7,77,High,Medium,No,9,76,Medium,2,Medium,High,Public,Negative,3,College,Male,63
23,67,High,Medium,No,6,94,Low,1,Medium,Medium,Public,Positive,2,College,Male,66
17,98,Low,High,No,6,87,High,3,Medium,Medium,Private,Positive,5,College,Female,71
14,90,High,Medium,Yes,8,57,Medium,0,Medium,Medium,Public,Positive,3,College,Male,66
24,68,Medium,Medium,No,9,71,Medium,2,Medium,Medium,Public,Neutral,4,College,Male,66
21,74,Medium,High,No,6,66,Low,1,Medium,High,Private,Negative,4,High School,Male,66
17,92,High,High,Yes,9,90,Medium,1,High,Low,Public,Positive,3,,Male,71
12,88,Medium,Medium,Yes,7,86,High,3,Medium,High,Public,Positive,3,High School,Male,68
25,91,Medium,Medium,No,8,74,High,1,Medium,High,Private,Positive,3,College,Male,71
24,78,Medium,Medium,Yes,9,91,Low,0,High,High,Public,Negative,3,Postgraduate,Female,68
19,89,Low,Medium,No,8,71,Medium,2,Low,High,Public,Positive,4,High School,Male,68
31,75,Medium,Medium,No,7,90,Low,2,Medium,High,Public,Neutral,2,High School,Male,68
14,68,Medium,Medium,Yes,6,52,Medium,2,Low,Medium,Public,Positive,2,College,Male,62
11,85,High,Low,Yes,10,57,High,0,Medium,High,Public,Neutral,5,High School,Male,65
16,99,Low,High,No,6,88,High,2,Low,Low,Public,Neutral,3,Postgraduate,Male,71
20,72,Medium,High,Yes,7,56,Low,0,Low,Medium,Public,Negative,6,College,Male,63
21,78,High,Medium,No,8,84,Low,1,High,Low,Public,Positive,4,High School,Male,68
19,87,High,Low,Yes,8,86,Low,1,Medium,High,Public,Positive,4,High School,Female,69
22,82,High,High,No,10,83,Medium,1,Low,High,Private,Neutral,2,College,Male,69
12,94,Medium,High,Yes,7,91,Low,3,Medium,Medium,Private,Positive,3,Postgraduate,Female,71
29,90,Medium,High,No,7,76,Medium,0,Low,Medium,Public,Neutral,1,Postgraduate,Female,71
20,62,Medium,Medium,Yes,9,95,Low,0,Medium,Medium,Private,Neutral,3,High School,Male,62
27,100,Low,Low,Yes,7,78,Low,2,Medium,Medium,Public,Negative,2,High School,Male,70
22,90,High,High,No,8,75,High,1,Low,Low,Private,Neutral,3,College,Male,70
23,95,Medium,Medium,Yes,7,75,Medium,2,High,Medium,Public,Positive,2,College,Male,73
23,86,Medium,High,Yes,8,96,Low,3,Medium,Medium,Private,Positive,2,High School,Female,71
23,94,Medium,Low,Yes,8,62,Medium,2,Low,Medium,Public,Positive,0,Postgraduate,Female,69
24,64,Medium,High,Yes,6,85,High,0,High,Low,Private,Neutral,3,Postgraduate,Male,66
28,74,Medium,Low,Yes,4,62,Medium,1,Low,Medium,Private,Neutral,3,High School,Male,65
21,95,High,Medium,No,4,55,Medium,2,Medium,High,Private,Neutral,1,College,Male,71
24,68,Medium,Medium,Yes,4,98,High,2,Medium,High,Public,Negative,2,High School,Male,68
19,63,Medium,High,Yes,7,56,Medium,2,Low,Medium,Private,Positive,3,High School,Female,64
29,92,Low,Low,Yes,4,84,Medium,2,Low,Medium,Public,Negative,3,Postgraduate,Male,71
16,93,Low,Medium,No,7,71,Medium,0,Medium,High,Public,Positive,2,High School,Male,67
31,67,Medium,Low,No,7,92,High,2,Medium,Medium,Public,Negative,3,High School,Female,66
20,94,Low,High,Yes,8,89,Medium,1,Low,Medium,Public,Positive,4,High School,Male,71
11,87,Low,Medium,No,8,57,High,0,Low,Medium,Public,Negative,2,High School,Male,62
21,81,High,Medium,No,8,73,Medium,3,Low,Medium,Public,Positive,2,High School,Male,67
16,93,Medium,Low,Yes,8,51,Medium,3,Low,Medium,Public,Neutral,2,College,Male,67
25,77,Low,Medium,Yes,7,71,Medium,0,Medium,Medium,Public,Negative,3,High School,Female,66
16,68,Low,Medium,Yes,7,85,High,1,Low,High,Private,Positive,3,Postgraduate,Female,64
17,71,Low,Medium,Yes,6,62,Medium,2,Low,Medium,Public,Neutral,3,College,Male,62
9,80,Medium,High,No,7,91,Low,1,Medium,Medium,Public,Neutral,3,College,Female,65
17,81,Medium,Low,Yes,5,53,Low,0,Medium,Medium,Public,Neutral,1,College,Male,63
5,92,Medium,Medium,Yes,9,52,Medium,2,High,Medium,Private,Neutral,4,College,Female,64
10,92,Low,High,Yes,6,51,Low,1,Medium,Medium,Private,Neutral,3,High School,Female,65
25,83,Medium,High,No,7,64,Medium,0,Low,Medium,Public,Neutral,2,College,Male,68
25,91,Medium,High,Yes,7,73,Medium,2,Low,Medium,Public,Positive,3,High School,Female,72
23,68,Medium,Medium,Yes,9,55,Medium,0,Low,Medium,Public,Positive,3,College,Male,64
14,62,High,Medium,No,4,100,Low,1,Low,Medium,Public,Neutral,3,High School,Male,62
20,95,Medium,Low,Yes,7,100,Low,3,Low,Medium,Private,Neutral,2,High School,Female,69
20,63,Low,Low,Yes,8,76,Medium,3,Medium,Medium,Public,Neutral,4,Postgraduate,Female,64
13,70,High,Medium,No,10,78,Medium,1,Low,Medium,Public,Negative,2,High School,Female,61
29,88,Medium,High,No,7,96,Low,2,Low,Low,Public,Positive,2,High School,Female,72
25,76,Medium,Low,Yes,6,88,Low,1,Medium,Medium,Private,Negative,3,College,Male,66
19,95,High,Low,No,10,58,Low,2,High,Medium,Public,Positive,3,High School,Male,69
20,72,Medium,Medium,No,8,90,High,2,Low,Low,Private,Neutral,2,College,Female,65
21,60,High,Medium,Yes,9,62,Medium,2,Low,Medium,Public,Positive,3,High School,Male,64
8,72,Low,Medium,Yes,5,72,Medium,3,High,Low,Private,Positive,4,High School,Female,62
19,83,Medium,Medium,No,8,77,High,1,Low,Medium,Public,Positive,4,High School,Male,66
16,75,Low,Low,Yes,5,86,Medium,0,Low,Medium,Public,Positive,1,College,Female,62
14,81,Medium,Medium,Yes,5,58,High,3,Low,High,Public,Negative,4,Postgraduate,Male,66
18,95,Medium,High,No,8,54,Medium,2,High,Medium,Public,Neutral,3,College,Female,70
31,96,Medium,Medium,Yes,8,93,Low,3,Low,Medium,Public,Positive,3,High School,Male,75
24,71,Low,High,Yes,6,91,Medium,3,High,Medium,Public,Neutral,2,High School,Female,67
17,78,Low,Medium,Yes,9,76,Low,4,Medium,Medium,Public,Positive,2,College,Male,66
23,82,Medium,High,No,6,83,Medium,2,Medium,Medium,Private,Positive,3,Postgraduate,Male,71
28,98,High,Medium,Yes,7,86,Medium,2,Medium,High,Private,Neutral,2,High School,Female,75
26,100,High,High,No,7,74,Low,1,Medium,Medium,Public,Neutral,2,High School,Female,72
20,69,High,Medium,No,7,63,Low,2,Low,Medium,Private,Negative,2,,Female,64
16,89,Medium,Medium,Yes,9,74,Medium,1,Low,Medium,Public,Neutral,3,High School,Male,65
24,75,Low,Medium,No,5,98,High,1,Low,Medium,Public,Positive,3,High School,Male,67
22,60,Medium,Medium,No,6,92,Low,2,Low,High,Public,Negative,2,High School,Male,63
25,60,Medium,Low,Yes,5,73,Low,1,Medium,Medium,Public,Negative,2,High School,Male,62
24,78,Low,High,Yes,10,61,High,2,Medium,Medium,Public,Positive,4,College,Female,69
26,80,Medium,Medium,Yes,7,94,Medium,1,Low,Medium,Private,Positive,2,Postgraduate,Male,70
17,61,Low,Medium,Yes,6,82,High,0,Medium,High,Public,Neutral,4,Postgraduate,Male,63
28,87,Medium,Medium,Yes,7,70,Medium,2,Low,Medium,Public,Neutral,2,Postgraduate,Male,71
21,72,Medium,Low,Yes,8,56,Medium,0,Low,Medium,Public,Neutral,4,High School,Male,63
32,82,Low,Medium,Yes,8,88,Low,0,High,Medium,Public,Positive,2,College,Male,71
16,72,Medium,Medium,Yes,6,66,Low,0,Low,Medium,Private,Positive,4,College,Male,63
30,67,Medium,High,Yes,6,80,High,0,Low,Medium,Public,Neutral,4,,Male,68
21,76,Medium,Low,Yes,5,78,High,0,Low,High,Public,Neutral,3,High School,Male,65
16,69,High,High,Yes,7,85,Medium,0,High,High,Private,Negative,3,High School,Female,66
17,81,Low,Medium,Yes,9,77,Medium,3,Low,Medium,Public,Neutral,4,College,Male,66
18,68,High,High,No,6,82,Low,0,Medium,High,Public,Positive,3,High School,Male,66
23,80,Low,Low,Yes,8,54,Medium,0,Medium,High,Private,Positive,2,,Female,65
23,66,Medium,High,No,6,83,Medium,0,High,Medium,Public,Positive,2,High School,Female,66
17,87,Medium,Medium,Yes,5,60,Medium,4,Medium,Medium,Private,Positive,3,High School,Female,67
20,90,High,Medium,No,8,70,Medium,0,Medium,Medium,Private,Neutral,3,High School,Female,68
33,64,Medium,Low,Yes,10,76,Low,2,High,High,Private,Neutral,3,High School,Male,68
30,79,Low,Medium,No,8,84,Medium,3,Low,Medium,Private,Negative,3,College,Female,69
23,63,Medium,Low,Yes,6,87,Low,1,Medium,Medium,Public,Neutral,2,Postgraduate,Male,64
20,84,Medium,Medium,No,6,85,Medium,0,Medium,Medium,Private,Positive,3,High School,Male,67
21,71,Medium,Medium,Yes,10,55,Low,1,Medium,Medium,Public,Negative,4,High School,Female,63
24,81,Low,High,Yes,7,69,Medium,3,Low,Medium,Public,Negative,3,College,Male,67
14,81,Medium,High,Yes,6,64,Low,2,High,High,Public,Neutral,2,High School,Female,64
18,97,Low,Medium,No,7,70,Low,0,High,Medium,Public,Neutral,2,High School,Female,66
10,82,High,Medium,No,7,82,Low,2,Low,High,Private,Neutral,4,High School,Male,65
22,83,Medium,Medium,Yes,8,60,Low,4,Medium,Medium,Public,Neutral,2,Postgraduate,Female,68
24,76,Low,High,No,9,75,Low,0,Low,Medium,Private,Positive,5,High School,Male,66
17,98,High,High,No,9,94,Low,0,High,Low,Public,Negative,3,College,Male,71
29,91,Medium,High,Yes,7,87,Medium,2,Medium,High,Private,Negative,4,College,Female,74
13,71,Medium,High,No,7,86,Low,2,Low,Medium,Public,Positive,3,Postgraduate,Male,65
11,94,Low,High,Yes,8,92,High,0,Medium,Medium,Public,Neutral,4,High School,Female,68
21,77,Medium,High,Yes,6,70,Low,2,High,Medium,Private,Positive,2,College,Male,68
26,93,Medium,Medium,No,8,88,Medium,1,Medium,High,Public,Neutral,4,College,Male,72
30,93,High,High,Yes,7,53,Medium,3,Low,Medium,Private,Negative,2,Postgraduate,Female,74
17,68,Low,High,No,8,53,Medium,0,Low,Medium,Public,Neutral,2,College,Male,61
26,88,Low,Low,No,10,67,Low,0,Low,Low,Private,Positive,3,High School,Male,65
20,72,High,Low,No,8,60,Low,0,Low,Medium,Public,Neutral,5,High School,Male,63
19,72,High,Medium,Yes,7,76,Medium,1,Medium,High,Public,Positive,2,High School,Female,66
25,72,Low,High,Yes,6,59,Medium,2,Low,Medium,Public,Negative,3,High School,Male,66
24,89,High,Medium,Yes,7,99,Medium,2,Low,High,Private,Neutral,4,High School,Female,73
11,69,Medium,Medium,No,5,93,Medium,0,Medium,High,Public,Negative,4,College,Male,63
29,60,High,High,Yes,8,99,Medium,0,Medium,Medium,Public,Positive,4,High School,Female,68
28,89,High,Low,Yes,4,90,High,3,Low,High,Public,Positive,2,Postgraduate,Female,73
16,67,Low,High,Yes,8,98,Medium,0,High,Low,Private,Negative,3,High School,Male,63
22,64,Medium,High,Yes,8,68,Medium,2,Medium,Medium,Public,Negative,4,High School,Male,65
23,70,Low,High,Yes,7,75,High,0,Low,Medium,Public,Positive,4,,Female,66
22,75,Low,Low,Yes,6,62,Medium,0,High,High,Public,Negative,3,Postgraduate,Female,65
17,79,Low,High,Yes,7,82,Medium,0,Medium,High,Public,Negative,2,College,Male,66
16,62,High,Medium,No,4,89,High,3,Low,Medium,Public,Neutral,3,College,Female,65
20,99,Medium,Medium,No,8,75,Medium,2,Low,High,Private,Negative,2,Postgraduate,Female,70
27,89,Medium,Medium,No,7,65,Medium,1,Medium,Medium,Public,Neutral,3,High School,Female,70
23,73,High,Medium,Yes,9,75,Medium,0,High,High,Private,Positive,3,High School,Female,68
18,73,Medium,High,No,8,53,Medium,1,Low,High,Public,Neutral,3,Postgraduate,Male,64
25,78,Medium,Medium,No,7,86,Medium,1,Medium,Medium,Public,Negative,3,Postgraduate,Female,68
3,85,Low,High,No,8,73,Low,2,Low,Medium,Private,Neutral,3,High School,Male,62
27,66,Medium,Medium,Yes,6,95,Medium,1,Medium,,Public,Positive,3,College,Male,68
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,80
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,55
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,89
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,92
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,60
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,74
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,58
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,71
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,73
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,59
,,,,,,,,,,,,,,,,72
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,61
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,75
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,65
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,62
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,70
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,63
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,66
,,,,,,,,,,,,,,,,67
,,,,,,,,,,,,,,,,69
,,,,,,,,,,,,,,,,68
